comment_id,comment,user_id,user_name,comment_time,comment_likes,total_reply_count,is_top_level_comment,video_title,channel_title,video_published_at,video_views,video_likes,relacion_evento,evento,tipo_evento,condiciones_cuenta,duration_timedelta,duration_seconds,translated_text,polarity,Sentimiento
Ugw0iuBpBGwOrh0VFcR4AaABAg,"Nosotros la cagamos una vez en chile,  pero argentina lleno el wvc",UC68uLN05u2YRj56H2H8zmZA,@mariofrancolopbrio7832,2024-05-21 13:54:01+00:00,10,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"We screwed up once in Chile, but Argentina filled the wvc",0.4,Positivo
Ugzewo47eH1eUe9W_EJ4AaABAg,Quedate con tu locura,UC1hE6k5K35WNmczMqzkqYnQ,@raulalonso9677,2024-05-21 13:53:37+00:00,1,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,Keep your madness,0.0,Neutral
UgyRtxfxWjDazLBu6up4AaABAg,Pobre tipo.,UCoTedWpodPPZ-kai12hh9Tg,@amc7988,2024-05-21 13:50:51+00:00,2,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,Poor guy.,-0.4,Negativo
UgyMZ6LSEOPBNO37o_B4AaABAg,Este compadre tiene problema en la azotea,UC68uLN05u2YRj56H2H8zmZA,@mariofrancolopbrio7832,2024-05-21 13:50:43+00:00,35,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,This guy has a problem on the roof,0.0,Neutral
Ugz-67P7Fwe7MQPlJwV4AaABAg,"Yo me pregunto. La gente que lo votó, enserio no se da cuenta de que Milei es mínimamente un narcisista exacerbado, peligroso. incluso puede ser más grave y ser un psicópata.  No digamos que está loco porque sería inimputable",UCerAo0R3_4N-obRS5JugyAw,@carlospallito,2024-05-21 13:46:13+00:00,0,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"I wonder. The people who voted for him really don't realize that Milei is at least an exacerbated narcissist, dangerous. He could even be more serious and be a psychopath. Let's not say he's crazy because he would be unaccountable.",-0.18888888888888888,Negativo
UgzeiByFL0AWLtbeR3F4AaABAg,Llámale: el teatro del Absurdo!,UCUnNzCTifEqzSja1z7jHUqg,@nelsonalejandrocarvajalsal8992,2024-05-21 13:43:43+00:00,2,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,Call it: the Theatre of the Absurd!,-0.625,Negativo
UgzWOdWThZwCXC6yL6x4AaABAg,Este tipo está loco....fuerza hermanos argentinos,UCV-bMawwerpzQ2MSeTCvj8w,@vivideduran4442,2024-05-21 13:39:27+00:00,36,1,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,This guy is crazy.... strength Argentine brothers,-0.6,Negativo
UgzWOdWThZwCXC6yL6x4AaABAg.A3hOD33XSreA3hjwhtDKfh,Pero lo sostienen los periodistas y los políticos,UC9aEZU7BXSkw-SSSHY4WONA,@VivianaIbarra-ts5ct,2024-05-21 16:58:04+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,But journalists and politicians support it.,0.0,Neutral
UgzAAwI28MBq7FtZ5vx4AaABAg,Si no ocupará ese lugar y estuviera haciendo tanto daño me daria  pena,UCO6P71WLw6Ud5l_FlpwUOqQ,@adrianamontesdeoca8883,2024-05-21 13:37:35+00:00,8,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"If he didn't occupy that place and was doing so much harm, I would feel sorry for him.",-0.15,Negativo
UgwBF8OLI96lDnmuc3x4AaABAg,Milei se cree muy grande y no es haci asi como le pusieron de presidente asi lo pueden sacar hoy es presidente y mañana no lo sabemos ..,UC1KZ2ImuZ3jmLYv3uMqDHJQ,@user-mh6vq2ul2i,2024-05-21 13:30:58+00:00,13,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Milei thinks he is very great and that is not the case, as they made him president, they can remove him today he is president and tomorrow we do not know.",1.0,Positivo
Ugw-9b76_Y1w514PM754AaABAg,"&quot;Les encantaría, donde estoy, ¡Yo!&quot; Jajaja",UCbiwTcJAFsuGsFQyV-6lOxg,@alejandrazavalla3308,2024-05-21 13:30:02+00:00,16,1,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"&quot;They would love it, where am I, Me!&quot; Hahaha",0.35,Positivo
Ugw-9b76_Y1w514PM754AaABAg.A3hN85I4hG6A3hsEUOon34,😂😂😂,UClSHRpIdEymXFTUmx3wPd8Q,@MaGaby42,2024-05-21 18:10:32+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,,0.0,Neutral
Ugxc-sViMvSrbqROZu14AaABAg,Jajaja,UCbiwTcJAFsuGsFQyV-6lOxg,@alejandrazavalla3308,2024-05-21 13:29:03+00:00,0,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,Ha ha ha,0.0,Neutral
UgxaJuZir8JNUIA73td4AaABAg,Y natura solo te dio locura,UCro2Gog3J6vk1BEdSCsyepg,@mariacristinaliendo7926,2024-05-21 13:27:13+00:00,0,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,And nature only gave you madness,0.0,Neutral
UgyhEeGY7Sg10maDQoN4AaABAg,Dalamanca no te resto nada! Eh!,UCro2Gog3J6vk1BEdSCsyepg,@mariacristinaliendo7926,2024-05-21 13:25:25+00:00,1,1,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Dalamanca, I won't take anything away from you! Eh!",0.0,Neutral
UgyhEeGY7Sg10maDQoN4AaABAg.A3hMbJlbPUqA3hN3ThHfAU,"Salamanca no te presto nada a vos, y natura solo te dio locura.",UCro2Gog3J6vk1BEdSCsyepg,@mariacristinaliendo7926,2024-05-21 13:29:24+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Salamanca did not lend you anything, and nature only gave you madness.",0.0,Neutral
UgyuNSAzLu-49Yo7Fop4AaABAg,¡Qué vergüenza da este hombre!   ¿Cómo es posible que vaya representando a un gran país?,UCVo1x8ck7xK1TPwc2QE9Atg,@fardacho248,2024-05-21 13:24:35+00:00,45,1,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,What a disgrace this man is! How can he possibly represent a great country?,0.4,Positivo
UgyuNSAzLu-49Yo7Fop4AaABAg.A3hMWCBPAh2A3ilAWuGZ7v,"No va a ningún país representando. Sus viajes son a título personal, despilfarrando plato del estado y nadie reacciona. Antes había denunciadores seriales, que desfilaban por lis juzgados.vahirs, todos callados.<br>No representa al país, por no entablar relaciones con ningún jefe de estado de otro país. Solo busca peleas para tapar el desastre que es el país.",UCYrF0MTDjyB6cbVFQtPBqAA,@itatichavez2262,2024-05-22 02:28:03+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"He does not go to any country on his own. His trips are on a personal level, squandering the state's money and no one reacts. Before there were serial whistleblowers, who paraded through the courts. Vahirs, all silent. <br>He does not represent the country, because he does not establish relations with any head of state of another country. He only looks for fights to cover up the disaster that is the country.",0.15,Positivo
UgxI6gI66YYtx4S1qVN4AaABAg,POBRE   COMENTARIO MILEI  DICE  LA  VERDAD   ESTA LUCHANDO  CONTRA  LA  CORRUPCION  DE LA IZQUIERDA  NEFASTA😅,UCWtS8BCM2aGuoOov_71QZrA,@silviallancamilpetit-beuil6686,2024-05-21 13:19:09+00:00,0,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,POOR COMMENT MILEI TELLS THE TRUTH IS FIGHTING AGAINST THE CORRUPTION OF THE NEFAST LEFT😅,-0.4,Negativo
UgzwnbVT80u5GPy5zcx4AaABAg,"Megalomsania, mesianismo y persecución son lo que demuestra su conducta",UCI1aT2YPdbZJ52m6kfmvSiA,@lilianagonzalez6245,2024-05-21 13:15:05+00:00,43,4,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Megalomania, messianism and persecution are what their conduct demonstrates",0.0,Neutral
UgzwnbVT80u5GPy5zcx4AaABAg.A3hLQaQrc1cA3hPVfOlTjK,"Como nieta de un español, que hizo la América,  dando a este hermoso país Argentina  nietos todos trabajadores y profesionales, tanto como bisnietos también, me siento dolorida con éste mamarracho que ofendió mis raíces y mi orgullo.",UCI1aT2YPdbZJ52m6kfmvSiA,@lilianagonzalez6245,2024-05-21 13:50:44+00:00,8,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"As the granddaughter of a Spaniard who made America, giving this beautiful country of Argentina grandchildren who are all hard-working and professional, as well as great-grandchildren, I feel pained by this buffoon who offended my roots and my pride.",0.475,Positivo
UgzwnbVT80u5GPy5zcx4AaABAg.A3hLQaQrc1cA3hSBMkocxJ,"Exactamente. Megalomanía, mesianismo y paranoia.",UCUEyL_CQyRA9TrdSwByaccA,@marthaeldabernal7326,2024-05-21 14:14:10+00:00,5,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Exactly. Megalomania, messianism and paranoia.",0.25,Positivo
UgzwnbVT80u5GPy5zcx4AaABAg.A3hLQaQrc1cA3hTwRupLiL,"Exactamente  Hace 1 año aproximadam/  hice como  un<br> &quot; semblanteo&quot; ,dado Q no lo conozco personalmente .Y justamente coincide con mí apreciación.Pareceria  una  modalidad megalomanía  y personalidad  narcisista manipuladora  histrionica  Y a simple vista también , rasgos persecutorios.<br> Tamb.desde  la observación de cualquier  lego, los    rasgos de carácter impulsivo e  iracundia explosiva   violenta  en ppio.verbal .<br>Con una  dificultad de establecer  los límites entre  espacios simbólicos  sociales  públicos de privados ,etc. en DDE realiza su despliegue y desde DDE ..obtiene suministros narcisistas.",UCGKenf0jDdZtWEIMPUHzyaQ,@teresadelrosariopuigbo7743,2024-05-21 14:29:28+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,"Exactly 1 year ago approximately / I made a kind of <br> &quot; outline &quot; , given that I do not know him personally. And it just coincides with my assessment. It would seem to be a type of megalomania and histrionic manipulative narcissistic personality. And at first glance also, persecutory traits. <br> Also, from the observation of any layman, the traits of impulsive character and explosive violent anger in verbal principle. <br> With a difficulty in establishing the limits between public and private social symbolic spaces, etc. in DDE he carries out his deployment and from DDE ... he obtains narcissistic supplies.",-0.07666666666666667,Negativo
UgzwnbVT80u5GPy5zcx4AaABAg.A3hLQaQrc1cA3hk7aVnXJ3,Está chapita,UC9aEZU7BXSkw-SSSHY4WONA,@VivianaIbarra-ts5ct,2024-05-21 16:59:41+00:00,0,0,False,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,This little badge,-0.1875,Negativo
UgzPLxLRrg1V0ELWoEZ4AaABAg,Donde vas haces quilombo en otros países hablando boludeces de cosas que no le corresponde,UCgWEH2O7PA6N_kqNG_oemdw,@Paisa_Moreno,2024-05-21 13:11:30+00:00,27,0,True,NAVARRO expuso los DELIRIOS de MILEI que tienen el apoyo de los PODEROSOS,El Destape,2024-05-21 13:09:04+00:00,8815,488,Si,Presentación de libro,Favorable,En contra,0 days 00:04:57,297.0,Wherever you go you cause a mess in other countries talking nonsense about things that don't concern you.,-0.15,Negativo
UgwSG8mGYl-jBJ4vxZB4AaABAg,"Floja la oposicion, hoy encabezada por el peronismo y por los sindicalistas. Si no fuera por Grabois que le pone voz a los sinvoz, todo es campo oregano para el nefasto de Milei y su grupo. Mientras tanto nos desgajamos como pais.",UCRJjHRjTVEEmdvQ6ahiSrFQ,@claudiabarros8231,2024-06-10 14:31:45+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"The opposition, today led by Peronism and the trade unionists, is weak. If it were not for Grabois, who gives voice to the voiceless, everything would be a bed of roses for the nefarious Milei and his group. Meanwhile, we are falling apart as a country.",-0.375,Negativo
UgwuDXj2rQOWrffa--J4AaABAg,No hay forma de respetar a este tipo...,UCHVQEGJ0_dLwi-TEyMvF29Q,@gabrielagallardo37,2024-06-02 17:47:42+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,There's no way to respect this guy...,0.0,Neutral
UgwNH86RAYgaK9kLMux4AaABAg,Las estafas y mentiras vienen de los delirios usados para engañar. Delirios se relacionan con alucinaciones y soberbia. Las alucinaciones se relacionan con sustancias toxicas.,UCSjpVhSYhcwbfqpXnJRKP4A,@pablobarreto9216,2024-05-29 02:51:39+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,Scams and lies come from delusions used to deceive. Delusions are related to hallucinations and pride. Hallucinations are related to toxic substances.,0.0,Neutral
UgxgBHBLzrDZJKvgAit4AaABAg,"LA CARRETA VACIA&quot;<br><br>Caminaba un día con mi padre, Cuando de pronto me preguntó:<br>- Además del canto de los pájaros, ¿oyes algo?<br>Sí, le contesté. El ruido de una carreta.<br>- - Muy bien, me dijo. Y está vacía.<br>- ¿Vacía? ¿Y cómo lo sabes, si no la hemos visto?<br>- Muy fácil: por el ruido. Cuanto más vacía está, mayor es el ruido que hace. Desde entonces, cuando veo a alguien hablando demasiado, interrumpiendo, siendo inoportuno, alabándose de lo que tiene y menospreciando a otros, me parece oír la voz de mi padre: &quot;Cuanto más vacía está la carreta, mayor es el ruido que hace&quot;.<br><br>ME LLAMO MIGUEL ALEXANDER RAMOS, WOY ECUATORIANO, LO DIJE ABTES , MIENTRAS Y DESPUÉS DE LAS ELECCIONES DE NUESTRO PUEBLO HERMANO DE LA ARGENTINA....TIENENUNA CABRA LOCA EN UNA CRISTALERÍA, DESPIERTEN HERMANOS",UCOqQF9HqaAt4cX6klFpIyhA,@MiguelRamos-uf4os,2024-05-28 23:50:57+00:00,1,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"THE EMPTY CART&quot;<br><br>I was walking with my father one day, When suddenly he asked me: <br>- Besides the birdsong, do you hear anything? <br>Yes, I answered. The noise of a cart. <br>- Very well, he said. And it's empty. <br>- Empty? And how do you know, if we haven't seen it? <br>- Very easy: by the noise. The emptier it is, the louder the noise it makes. Since then, when I see someone talking too much, interrupting, being inappropriate, boasting about what they have and belittling others, I seem to hear my father's voice: ""The emptier the cart, the louder the noise it makes."" <br><br>MY NAME IS MIGUEL ALEXANDER RAMOS, I AM ECUADORIAN, I SAID IT ABTES, DURING AND AFTER THE ELECTIONS OF OUR BROTHERLY PEOPLE OF ARGENTINA....THEY HAVE A CRAZY GOAT IN A GLASS SHOP, WAKE UP BROTHERS",0.007916666666666669,Positivo
UgzmddVyZlfNF-0Mkwh4AaABAg,No sos dios  esajerado,UCLerYJ_R_K5K9yGHp4fONQQ,@claudiacorona5950,2024-05-28 16:38:09+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"You are not a god, you are a god.",0.0,Neutral
Ugz_mbdejWyUh3gDVKx4AaABAg,😂😂😂😂😂😂😂infelis,UCLerYJ_R_K5K9yGHp4fONQQ,@claudiacorona5950,2024-05-28 16:37:38+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,😂😂😂😂😂😂😂 you are unhappy,-0.6,Negativo
UgzXlwWZcnJX6jfOdjd4AaABAg,El Milei tiene cono lema &quot;viva la libertad carajo &quot; ...ñues haganlo !! El pueblo es soberano y el unico que puede hacer viable esa libertad ...la de verdad,UCxPWOLY56wyi6p652K3WSHw,@candypaz1945,2024-05-27 16:55:25+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"Milei has as its motto ""Long live freedom, damn it"" ... do it! The people are sovereign and the only ones who can make that freedom viable... the real one",0.08011363636363636,Positivo
Ugxeh2PCWkKanCE5p9J4AaABAg,"Mira que hay locos en el mundo ...pero este se lleva la palma ...en ucrania nazi eligieron a un comediante , en argentina ...lo mismo !!",UCxPWOLY56wyi6p652K3WSHw,@candypaz1945,2024-05-27 16:52:54+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"Look at all the crazy people in the world... but this one takes the cake... in Nazi Ukraine they chose a comedian, in Argentina... the same!!",-0.3,Negativo
UgxPbP7dV7csrhMz_Sx4AaABAg,"Argentina eligio entre susto o muerte ..eligio &quot;muerte &quot; desde españa lo siento por ustedes , en españa también hay problemas ..pero no tan grave !!! Ese analfabeto de Milei se parece a Neron cuando incendio Roma y se puso a cantar ..que lastima !!",UCxPWOLY56wyi6p652K3WSHw,@candypaz1945,2024-05-27 16:50:00+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"Argentina chose between fear or death... it chose ""death"" from Spain, I feel sorry for you, in Spain there are also problems... but not as serious!!! That illiterate Milei looks like Nero when he burned down Rome and started singing... what a pity!!",-0.36571180555555555,Negativo
UgyC9H_ZhLYCraUqccV4AaABAg,"Sin embargo, algo que sorprende y preocupa es que estos señores, los panelistas presentes, ¡ Están todos muy divertidos ! hasta parece que se regocijan comentando las atrocidades que están sucediendo en su país. ¡ es que no se dan cuenta que todo esto que está sucediendo es UN VERDADERO DRAMA que lesiona, daña y va directo al detrimento absoluto de los argentinos que viven un drama consuetudinario para sobrevivir. <br>           Deberían estar INDIGNADOS Y RABIOSOS POR ESTO y más que comentarios burlones y grotescos, deberían estar protestando energicamente y tomando las cosas muy en serio para elaborar un plan de solidaridad con objeto de salir de la ignominia que se está padeciendo.",UCadFclH58eVmMjgr8UHMpjw,@emiliomoran6160,2024-05-26 18:58:45+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"However, something that is surprising and worrying is that these gentlemen, the present panelists, are all very amused! They even seem to rejoice in commenting on the atrocities that are happening in their country. They do not realize that all this that is happening is A TRUE DRAMA that hurts, damages and goes directly to the absolute detriment of the Argentines who live a customary drama in order to survive. <br> They should be OUTRAGED AND RAGED BY THIS and more than mocking and grotesque comments, they should be protesting energetically and taking things very seriously to develop a plan of solidarity in order to get out of the ignominy that is being suffered.",0.03209366391184573,Positivo
UgxL_MdSTtE4brncRp94AaABAg,Pobres zurdos perdieron sus negocios.,UCuFs22_DucceAIHTOKJHhpA,@user-zq3eb7do4t,2024-05-26 12:58:39+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,Poor lefties lost their businesses.,-0.4,Negativo
UgwYVJpHofQZbMBhgrZ4AaABAg,"Milei esta en Una fase psicologica muy peligrosa, El Cree que hace Costas Grandes y en realidad ha hecho solamente El ridiculo y los datos economicos de Argentina so&#39;n fantasmales, futuro Negro, en quiebra y las empresas estataled en manos de empresas privadas.",UCyjGgKN56Ns-IeLD97fupFQ,@user-xw6df3sf7g,2024-05-26 10:37:40+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"Milei is in a very dangerous psychological phase. He believes he is making great strides, but in reality he has only made a fool of himself. Argentina's economic data is ghostly, with a black future, bankruptcy, and state-owned companies in the hands of private companies.",0.006666666666666671,Positivo
UgwEWyHovOubuwEmFQ14AaABAg,"&quot;...que cosas tiene la vida, Mariana, mientras más alto volamos, Mariana, más nos duele la caída...&quot;",UCRBVygSp8pC2tl9KTpoqRTQ,@efraindiazmendoza4082,2024-05-26 02:58:23+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"&quot;...what things life has, Mariana, the higher we fly, Mariana, the more the fall hurts...&quot;",0.5166666666666667,Positivo
UgwnIpBaZdaW5u7BxQd4AaABAg,El pibe y el.otro. alos dos x uno  en oferta,UCr540Q-QMzZ99X316W8Q2Ow,@pedroanrrique6643,2024-05-26 01:10:40+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,The kid and the other one. Both for one on offer,-0.125,Negativo
UgwhMLDInUr4eUjyFsd4AaABAg,QUIERO UN PROGRAMA QUE SEAN SOLO PERIODISTAS MUJERES  DE ESAS QUE ESTAN AHI Y NO LAS DEJAN HABLAR SON UN POQUITO MACHISTAS,UCIzv7tFfe4vn68fNeUGSIuA,@user-fj9ml6cn3i,2024-05-25 21:12:17+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"I WANT A PROGRAM THAT IS ONLY FEMALE JOURNALISTS, THE ONES WHO ARE THERE AND THEY DON'T LET THEM TALK, THEY ARE A LITTLE SEXIST",-0.0625,Negativo
Ugzg-7aOckv0PEyiJAx4AaABAg,investiguen la causa 300/21 Lijo el juez más corrupto que hay,UC6Wa9kbWMm5Wo-7asJ-7OUA,@ecologicargentina2937,2024-05-25 15:03:00+00:00,1,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,Investigate case 300/21 Lijo is the most corrupt judge there is,0.0,Neutral
UgxtRhVZcgDIFRXBDZx4AaABAg,"Bueno fueron voz la  mayoría de los Argentino que con su voto lo pusieron hay , en el más alto cargo del país , ahora no veo de que se la metan , lo mismo le pasó con el Macrin , pero no aprenden , todo por un castigo político a Cristina o nosé si en ese país se vota por el que tiene más dinero sin importar más nada , o cual es su fórmula , porque yo los veía por noticia en entrevista hasta a ciudadanos de pie decir , bueno si porque hace falta un cambio , yo me preguntaba la clase media y baja que cambio quieren , piensa que un Rico en el poder va ser el causante de su cambio  o la ignorancia no les da para entender de las opciones que tienen cual les favorece más a su condición social , son malos escogiendo a sus dirigentes , aprendan pueblo que más fácil entra un camello por el hueco de una aguja que un Rico al Reino de Dios .",UCyEI4mOGrPkrQ8AHrW1iO6g,@danielsemanatduharte5010,2024-05-25 12:13:44+00:00,0,0,True,LOS DELIRIOS DE JAVIER MILEI | El Pase,El Destape,2024-05-21 16:45:02+00:00,43192,1493,Si,Presentación de libro,Favorable,En contra,0 days 01:05:57,3957.0,"Well, the majority of Argentines had a voice who with their vote put him there, in the highest office in the country, now I don't see why they screw him, the same thing happened with Macrin, but they don't learn, all because of a political punishment for Cristina or I don't know if in that country they vote for the one who has the most money without caring about anything else, or what their formula is, because I saw them on the news in interviews even with ordinary citizens saying, well yes because a change is needed, I asked myself the middle and lower classes what change they want, do they think that a rich man in power is going to be the cause of their change or do their ignorance not give them the ability to understand which of the options they have best favors their social condition, they are bad at choosing their leaders, learn people that it is easier for a camel to enter the hole of a needle than for a rich man to enter the Kingdom of God.",0.13333333333333336,Positivo
